fold,category,id1,id2,target,q_ce,q_llm,name1,name2
fold_01,Бытовая химия,154618844859,541165975417,1,0.147,0.047,средство для мытья пола synergetic цитрусовая свежесть 750мл,"гель для мытья посуды synergetic апельсин, биоразлагаемый 0,5л"
fold_01,Обувь,154618846664,764504300234,1,0.312,0.671,new balance 1906d / кроссовки new balance,кроссовки new balance 1906
fold_01,Хобби и творчество,154618860614,489626278575,0,0.936,0.335,mellingward / деревянная кормушка для птиц,"kopмушка для птиц ""гараж"", 15 х 14 х 17 см"
fold_01,Бытовая химия,154618931947,257698082477,1,0.257,0.583,"synergetic средство для мытья посуды ""лимон"",500 мл, 2 штуки","synergetic / средство для мытья посуды сочный лимон, 500мл"
fold_01,Продукты питания,154618973391,601295557718,1,0.302,0.687,"лапша быстрого приготовления пулькоги рамен со вкусом говядины samyang, 3*80г.",лапша ramen бульгоги / самянг рамен со вкусом говядины 80гр. (корея)
fold_01,Бытовая техника,163208810145,489626412536,0,0.927,0.91,инверторная сплит система haier jade dc-inverter as25s2sj1fa-g/1u25mecfra gold (сплит-система инвертор / jade dc-inverter / haier),кондиционер настенный сплит-система haier as25s2sj1fa-g/1u25mecfra золотистый
fold_01,Хобби и творчество,163208815559,292057884546,0,0.964,0.869,"оберег ""авто-домовенок от гаи"", 8 см","master оберег «авто-домовенок от гаи», 8 см"
fold_01,Спорт и отдых,163208842016,558345875086,1,0.368,0.197,блесна колебалка akara 1057 cleo 35 гр. 116,akara блесна колеблющаяся akara fishing expert series cleo ( 25гр/010)
fold_01,Галантерея и аксессуары,163208852543,747324427443,1,0.325,0.66,кожаный брелок с гравировкой лучшая машина - новая машина корона,"/ брелок "" лучшая машина - новая машина! вино"""
fold_01,Продукты питания,163208858651,8590061542,1,0.348,0.124,кофе в зернах бразилия суль-де-минас свежая обжарка 500 гр,мега-медиа / кофе в зернах эфиопия иргачефф нат 500 гр свежая обжарка
fold_01,Музыкальные инструменты,163208872181,206158586887,1,0.382,0.343,"kepma eace natural электроакустическая гитара, цвет натуральный, в комплекте 3м кабель","kepma edc natural matt акустическая гитара, цвет натуральный"
fold_01,Канцелярские товары,171798696838,85899452022,1,0.269,0.855,woodyname / деревянный блокнот с именем нора,"woodyname блокнот a5 (14.8 × 21 см), листов: 80"
fold_01,Строительство и ремонт,171798703121,824633782381,1,0.344,0.452,"смеситель для ванны cron cn2265, хром",смеситель для ванны cron с длинным изливом cn2266
fold_01,Спорт и отдых,171798718593,154618935745,0,0.928,0.732,"не определен фляжка real man, 150 мл","фляжка real man, 150 мл"
fold_01,Автотовары,171798768232,231928339065,1,0.356,0.275,"накидки для ленд ровер дискавери (2004-2009) внедорожник 5 дверей / land rover discovery на весь салон tour, алькантара, бежевый","автопилот накидки для ленд ровер дискавери (2004-2009) внедорожник 5 дверей / land rover discovery на передние сиденья tour, алькантара, коричневый"
fold_01,Дом и сад,171798768313,515396131411,1,0.241,0.203,"estudi blanco тюль высота 280 см, ширина 300 см, крепление - лента, белый","тюль micasa gera 300х280&nbsp;см, золотой"
fold_01,Бытовая химия,171798789242,833223704980,0,0.968,0.934,grass кондиционер для белья eva sensitive концентрированный канистра 5кг,grass / кондиционер для белья eva sensitive канистра 5кг
